Geneid,Genename,MDD.dACC.log2FoldChange,MDD.dACC.padj
ENSG00000115355,CCDC88A,-0.046186045,0.770987746
ENSG00000168071,CCDC88B,-0.034791589,0.932905152
ENSG00000015133,CCDC88C,-0.067568939,0.874656616
ENSG00000179071,CCDC89,-0.148066892,0.711199101
ENSG00000105321,CCDC9,0.025619395,0.949364761
ENSG00000137500,CCDC90B,-0.078815569,0.692625382
ENSG00000123106,CCDC91,-0.110606401,0.47836869
ENSG00000119242,CCDC92,0.091921708,0.285123724
ENSG00000125633,CCDC93,-0.030913178,0.875256562
ENSG00000173013,CCDC96,0.064418011,0.817530017
ENSG00000142039,CCDC97,-0.051779741,0.820818531
ENSG00000188549,CCDC9B,-0.112176069,0.740782984
ENSG00000262484,CCER2,-0.043052013,0.945625256
ENSG00000204536,CCHCR1,0.002435985,0.993469394
ENSG00000185972,CCIN,-0.021999383,0.983526705
ENSG00000187094,CCK,-0.072295507,0.896575397
ENSG00000110148,CCKBR,-0.028120933,0.949017446
ENSG00000172724,CCL19,0.011447711,0.994922909
ENSG00000108691,CCL2,1.921471059,0.004816581
ENSG00000137077,CCL21,-0.067066283,0.950373714
ENSG00000151882,CCL28,0.031135671,0.945625256
ENSG00000276085,CCL3L3,-0.155658307,0.881384387
ENSG00000276070,CCL4L2,-0.405171814,0.672913799
ENSG00000271503,CCL5,-0.276978531,0.473881712
ENSG00000136280,CCM2,-0.023072546,0.861336395
ENSG00000101331,CCM2L,-0.102386232,0.767333222
ENSG00000133101,CCNA1,0.033480485,0.950946296
ENSG00000145386,CCNA2,-0.204777181,0.433334674
ENSG00000134057,CCNB1,-0.033921018,0.944454728
ENSG00000100814,CCNB1IP1,-0.034838047,0.838131823
ENSG00000157456,CCNB2,-0.034546032,0.96016267
ENSG00000112237,CCNC,0.050161422,0.849127612
ENSG00000110092,CCND1,-0.28502804,0.15279842
ENSG00000118971,CCND2,0.00552854,0.985335953
ENSG00000112576,CCND3,-0.015565811,0.960641391
ENSG00000166946,CCNDBP1,-0.043053515,0.872144225
ENSG00000105173,CCNE1,-0.009627132,0.985141131
ENSG00000175305,CCNE2,-0.123460486,0.675972703
ENSG00000162063,CCNF,0.090849127,0.495409413
ENSG00000113328,CCNG1,-0.09899888,0.713295667
ENSG00000138764,CCNG2,-0.049914622,0.793732888
ENSG00000134480,CCNH,-0.033913646,0.841503884
ENSG00000118816,CCNI,-0.08276295,0.56499273
ENSG00000205089,CCNI2,0.035618202,0.918905359
ENSG00000107443,CCNJ,0.001697009,0.99643623
ENSG00000135083,CCNJL,-0.065229887,0.857781345
ENSG00000090061,CCNK,0.02217846,0.916098635
ENSG00000163660,CCNL1,0.095199683,0.653307683
ENSG00000221978,CCNL2,0.055170101,0.72923455
ENSG00000152669,CCNO,0.302870217,0.326748064
ENSG00000262919,CCNQ,0.001619257,0.996094871
ENSG00000129315,CCNT1,-0.004115088,0.98534796
ENSG00000082258,CCNT2,0.054738181,0.658205062
ENSG00000108100,CCNY,-0.033704421,0.675972703
ENSG00000163249,CCNYL1,0.085576902,0.707605071
ENSG00000103540,CCP110,-0.067215768,0.758084801
ENSG00000260916,CCPG1,0.0462302,0.797961692
ENSG00000163823,CCR1,0.338282597,0.58883567
ENSG00000184451,CCR10,0.142284033,0.4727504
ENSG00000173992,CCS,0.052888654,0.738866298
ENSG00000154429,CCSAP,0.074733841,0.707404771
ENSG00000184305,CCSER1,0.020037627,0.940470578
ENSG00000107771,CCSER2,-0.021915063,0.942022603
ENSG00000166226,CCT2,-0.016965522,0.962465684
ENSG00000163468,CCT3,-0.002715471,0.993469394
ENSG00000115484,CCT4,-0.028358146,0.943803173
ENSG00000150753,CCT5,0.020366763,0.964562034
ENSG00000146731,CCT6A,0.014718812,0.973082017
ENSG00000132141,CCT6B,0.082891247,0.815885504
ENSG00000135624,CCT7,0.003329958,0.994241745
ENSG00000156261,CCT8,0.031190038,0.950946296
ENSG00000122674,CCZ1,-0.018479699,0.969732183
ENSG00000146574,CCZ1B,0.048270442,0.887490088
ENSG00000134256,CD101,-0.278846079,0.145716259
ENSG00000156535,CD109,-0.02367748,0.968453229
ENSG00000170458,CD14,0.28638588,0.671375983
ENSG00000177697,CD151,-0.03188515,0.92288054
ENSG00000117281,CD160,-0.011334284,0.987434608
ENSG00000177575,CD163,0.128138084,0.924772208
ENSG00000177675,CD163L1,0.004016732,0.993854039
ENSG00000135535,CD164,-0.010867977,0.976110726
ENSG00000091972,CD200,0.028879362,0.963785857
ENSG00000012124,CD22,-0.188988035,0.678384837
ENSG00000272398,CD24,0.239939116,0.517192114
ENSG00000198821,CD247,0.080499042,0.866526544
ENSG00000174807,CD248,0.185767108,0.749713481
ENSG00000139193,CD27,-0.059963995,0.92288054
ENSG00000120217,CD274,0.125291676,0.750954136
ENSG00000103855,CD276,-0.030959055,0.882141432
ENSG00000198087,CD2AP,-0.045552125,0.868093246
ENSG00000169217,CD2BP2,0.017729223,0.913727832
ENSG00000167851,CD300A,0.155417659,0.835932298
ENSG00000186074,CD300LF,0.119322249,0.757921969
ENSG00000241399,CD302,0.04779315,0.918111168
ENSG00000167775,CD320,-0.14359191,0.461431017
ENSG00000174059,CD34,-0.220677453,0.655610932
ENSG00000104894,CD37,-0.061725392,0.885150715
ENSG00000004468,CD38,-0.201802183,0.591175278
ENSG00000117877,CD3EAP,-0.045348386,0.863664684
ENSG00000010610,CD4,-0.143044118,0.632492095
ENSG00000101017,CD40,0.207952058,0.603718692
ENSG00000026508,CD44,0.383564272,0.610905014
ENSG00000117335,CD46,0.026183385,0.927136009
ENSG00000196776,CD47,0.03644209,0.931986571
ENSG00000110448,CD5,0.288455981,0.17995531
ENSG00000169442,CD52,0.080252148,0.922841395
ENSG00000143119,CD53,0.011318287,0.990902462
ENSG00000196352,CD55,0.037735576,0.925824534
ENSG00000116815,CD58,-0.003677987,0.99643623
ENSG00000085063,CD59,0.075971482,0.708235636
ENSG00000013725,CD6,0.228242466,0.479897516
ENSG00000135404,CD63,-0.051949234,0.712964224
ENSG00000019582,CD74,-0.206973721,0.645019932
ENSG00000110651,CD81,0.031937004,0.910507836
ENSG00000085117,CD82,0.003939875,0.995431902
ENSG00000112149,CD83,0.187308182,0.4168349
ENSG00000066294,CD84,-0.373412947,0.372140673
ENSG00000114013,CD86,0.029010763,0.982906832
ENSG00000153563,CD8A,-0.058260288,0.852819295
ENSG00000254126,CD8B2,-0.418836432,0.37964022
ENSG00000010278,CD9,-0.040575538,0.936109252
ENSG00000125810,CD93,0.674195195,0.203728816
ENSG00000002586,CD99,0.059955692,0.9108863
ENSG00000102181,CD99L2,0.05330761,0.751962588
ENSG00000158825,CDA,-0.070582279,0.966295619
ENSG00000102543,CDADC1,0.010962102,0.976752547
ENSG00000140326,CDAN1,0.092147339,0.451681658
ENSG00000151465,CDC123,-0.070336041,0.771072286
ENSG00000079335,CDC14A,-0.135090348,0.701151364
ENSG00000081377,CDC14B,-0.043909875,0.884021147
ENSG00000130177,CDC16,-0.007551052,0.965921501
ENSG00000117399,CDC20,-0.073444981,0.916957288
ENSG00000094880,CDC23,-0.014940279,0.936933385
ENSG00000164045,CDC25A,-0.086442833,0.83784477
ENSG00000101224,CDC25B,-0.055864929,0.72777446
ENSG00000176386,CDC26,-0.200632578,0.16152648
ENSG00000004897,CDC27,-0.00601645,0.9903676
ENSG00000099804,CDC34,0.007148993,0.980570389
ENSG00000105401,CDC37,0.024141871,0.886774595
ENSG00000106993,CDC37L1,0.001917854,0.99643623
ENSG00000168438,CDC40,0.08471964,0.72777446
ENSG00000070831,CDC42,-0.044708486,0.852819295
ENSG00000143776,CDC42BPA,-0.022515359,0.824209388
ENSG00000198752,CDC42BPB,0.009457073,0.940470578
ENSG00000128283,CDC42EP1,-0.00561549,0.99396059
ENSG00000149798,CDC42EP2,0.160145151,0.491815378
ENSG00000163171,CDC42EP3,0.11230184,0.589213045
ENSG00000179604,CDC42EP4,-0.180751313,0.617734563
ENSG00000167617,CDC42EP5,0.207109148,0.721153648
ENSG00000197622,CDC42SE1,0.023660295,0.925543438
ENSG00000158985,CDC42SE2,0.016385665,0.978045254
ENSG00000093009,CDC45,0.001896429,0.998193263
ENSG00000096401,CDC5L,-0.054282235,0.566058099
ENSG00000094804,CDC6,0.015731522,0.972466201
ENSG00000097046,CDC7,0.03352471,0.944272173
ENSG00000134371,CDC73,-0.09519323,0.317488841
ENSG00000111665,CDCA3,0.106959445,0.653824337
ENSG00000170779,CDCA4,-0.155240564,0.567931782
ENSG00000146670,CDCA5,0.083265668,0.825574398
ENSG00000164649,CDCA7L,-0.076049184,0.869465911
ENSG00000134690,CDCA8,0.04579338,0.920768132
ENSG00000039068,CDH1,-0.350479873,0.222196148
ENSG00000040731,CDH10,0.058267039,0.81875388
ENSG00000140937,CDH11,-0.049913396,0.762331628
ENSG00000154162,CDH12,0.062381518,0.878621492
ENSG00000140945,CDH13,0.074823628,0.882153303
ENSG00000145526,CDH18,0.152538899,0.521334217
ENSG00000071991,CDH19,-0.11770736,0.846520388
ENSG00000170558,CDH2,-0.059436518,0.47836869
ENSG00000101542,CDH20,-0.146968993,0.495409413
ENSG00000149654,CDH22,-0.004634538,0.991089151
ENSG00000107736,CDH23,0.000389303,0.999068733
ENSG00000139880,CDH24,-0.043252588,0.905733351
ENSG00000124215,CDH26,0.235226885,0.191376665
ENSG00000062038,CDH3,0.222364549,0.116948424
ENSG00000179242,CDH4,-0.010375669,0.978176513
ENSG00000179776,CDH5,0.266293042,0.58840056
ENSG00000113361,CDH6,-0.082613541,0.574032849
ENSG00000081138,CDH7,0.048148262,0.91568565
ENSG00000150394,CDH8,0.031266626,0.956763985
ENSG00000113100,CDH9,0.091680783,0.748679585
ENSG00000148600,CDHR1,0.210951549,0.345386737
ENSG00000074276,CDHR2,0.071568768,0.737172847
ENSG00000128536,CDHR3,0.092826268,0.679454892
ENSG00000099834,CDHR5,0.244223198,0.262647231
ENSG00000089486,CDIP1,0.005533466,0.981187032
ENSG00000103502,CDIPT,-0.022761695,0.900605791
ENSG00000185324,CDK10,0.086722319,0.628204544
ENSG00000008128,CDK11A,0.095102218,0.82892701
ENSG00000248333,CDK11B,-0.058813292,0.762633643
ENSG00000167258,CDK12,0.039497404,0.797429836
ENSG00000065883,CDK13,-0.021688596,0.817530017
ENSG00000058091,CDK14,-0.016859962,0.974200364
ENSG00000102225,CDK16,-0.030091207,0.867568055
ENSG00000059758,CDK17,0.030606117,0.936109252
ENSG00000117266,CDK18,0.040433177,0.912169426
ENSG00000155111,CDK19,-0.079911407,0.591175278
ENSG00000123374,CDK2,0.430305872,0.324502656
ENSG00000156345,CDK20,0.125883613,0.265917748
ENSG00000111328,CDK2AP1,-0.207523074,0.133207974
ENSG00000167797,CDK2AP2,-0.04606744,0.892886939
ENSG00000135446,CDK4,-0.059105099,0.678389929
ENSG00000164885,CDK5,0.007623975,0.990236733
ENSG00000176749,CDK5R1,0.036748735,0.889508281
ENSG00000171450,CDK5R2,-0.023477529,0.944272173
ENSG00000101391,CDK5RAP1,0.050501486,0.55428906
ENSG00000136861,CDK5RAP2,-0.027311697,0.933409603
ENSG00000108465,CDK5RAP3,0.085594427,0.633303973
ENSG00000105810,CDK6,-0.117510135,0.51503158
ENSG00000134058,CDK7,0.003882625,0.992290079
ENSG00000132964,CDK8,0.021163578,0.905733351
ENSG00000136807,CDK9,0.086001217,0.270174735
ENSG00000145996,CDKAL1,0.008213652,0.970346454
ENSG00000100490,CDKL1,0.149451391,0.240420355
ENSG00000138769,CDKL2,-0.01287171,0.983468476
ENSG00000006837,CDKL3,-0.016880234,0.969979591
ENSG00000205111,CDKL4,0.045294772,0.953215494
ENSG00000008086,CDKL5,0.032536942,0.9455997
ENSG00000124762,CDKN1A,0.62625708,0.261701668
ENSG00000111276,CDKN1B,-0.037843934,0.726850655
ENSG00000129757,CDKN1C,0.003093161,0.99643623
ENSG00000168564,CDKN2AIP,-0.091609439,0.443347253
ENSG00000237190,CDKN2AIPNL,-0.046382538,0.890583636
ENSG00000147883,CDKN2B,-0.134623518,0.776579419
ENSG00000123080,CDKN2C,-0.163182628,0.603054428
ENSG00000129355,CDKN2D,-0.007655379,0.980059784
ENSG00000100526,CDKN3,0.147498265,0.623569162
ENSG00000185267,CDNF,0.1510785,0.732071987
ENSG00000129596,CDO1,0.01531483,0.970346454
ENSG00000064309,CDON,-0.044952746,0.841257169
ENSG00000205643,CDPF1,0.037906877,0.888387664
ENSG00000184258,CDR1,0.151930472,0.591502408
ENSG00000140743,CDR2,-0.03208193,0.909876728
ENSG00000109089,CDR2L,-0.08214311,0.774951745
ENSG00000223510,CDRT15,-0.011780615,0.993469394
ENSG00000239704,CDRT4,0.052749435,0.883811889
ENSG00000163624,CDS1,0.002313037,0.995752405
ENSG00000101290,CDS2,0.034573311,0.860020764
ENSG00000167513,CDT1,-0.154691405,0.335986853
ENSG00000091527,CDV3,-0.059875609,0.673704932
ENSG00000153046,CDYL,-0.052720035,0.797392474
ENSG00000166446,CDYL2,0.045092546,0.775033857
ENSG00000079385,CEACAM1,0.044858821,0.909876728
ENSG00000186567,CEACAM19,0.128530859,0.633722674
ENSG00000124469,CEACAM8,0.137433642,0.731938847
ENSG00000245848,CEBPA,-0.06661967,0.82112507
ENSG00000172216,CEBPB,0.349844421,0.078229175
ENSG00000221869,CEBPD,0.714461648,0.057117138
ENSG00000153879,CEBPG,-0.036705652,0.874656616
ENSG00000115816,CEBPZ,-0.078975796,0.514861513
ENSG00000218739,CEBPZOS,0.033647927,0.901937064
ENSG00000099954,CECR2,-0.037138978,0.949202967
ENSG00000170835,CEL,-0.018132717,0.982906832
ENSG00000142615,CELA2A,-0.051985972,0.951981081
ENSG00000215704,CELA2B,-0.034229188,0.950946296
ENSG00000149187,CELF1,-0.003832221,0.982906832
ENSG00000048740,CELF2,0.080787815,0.582981865
ENSG00000159409,CELF3,0.004896697,0.990392987
ENSG00000101489,CELF4,0.069763198,0.701151364
ENSG00000161082,CELF5,0.067564751,0.693143206
ENSG00000143126,CELSR2,0.049501871,0.678384837
ENSG00000008300,CELSR3,0.103859513,0.28987453
ENSG00000103888,CEMIP,-0.082895265,0.817530017
ENSG00000135048,CEMIP2,0.058849183,0.811599731
ENSG00000184524,CEND1,0.018454213,0.949364761
ENSG00000125817,CENPB,-0.213402438,0.316441706
ENSG00000177946,CENPBD1,-0.025194585,0.946270488
ENSG00000145241,CENPC,0.094950838,0.368884749
ENSG00000117724,CENPF,0.04036474,0.950946296
ENSG00000153044,CENPH,0.011092422,0.989641638
ENSG00000102384,CENPI,0.149331831,0.516900825
ENSG00000151849,CENPJ,0.011142736,0.979342998
ENSG00000120334,CENPL,-0.076352232,0.797862371
ENSG00000166451,CENPN,-0.0092302,0.9811791
ENSG00000138092,CENPO,-0.090978256,0.4525167
ENSG00000188312,CENPP,0.044684628,0.867568055
ENSG00000031691,CENPQ,-0.107491836,0.792734651
ENSG00000175279,CENPS,-0.036285552,0.958611828
ENSG00000102901,CENPT,0.09707315,0.392719201
ENSG00000166582,CENPV,0.034101048,0.822711249
ENSG00000224109,CENPVL3,0.234733796,0.776759846
ENSG00000203760,CENPW,-0.048179429,0.928402514
ENSG00000169689,CENPX,-0.049076747,0.86218732
ENSG00000116198,CEP104,-0.12632661,0.123876199
ENSG00000154240,CEP112,0.014659086,0.965148049
ENSG00000168944,CEP120,-0.072287609,0.482063118
ENSG00000110318,CEP126,0.088067549,0.677262774
ENSG00000100629,CEP128,0.006684446,0.987014315
ENSG00000141577,CEP131,-0.019342549,0.954252651
ENSG00000174799,CEP135,-0.030315684,0.911502798
ENSG00000103995,CEP152,-0.068833203,0.884914275
ENSG00000135315,CEP162,-0.086302105,0.645457962
ENSG00000110274,CEP164,0.022552085,0.940470578
ENSG00000143702,CEP170,0.007020671,0.978176513
ENSG00000099814,CEP170B,0.046004705,0.806448284
ENSG00000174007,CEP19,-0.065573728,0.779272448
ENSG00000101639,CEP192,-0.045869499,0.74740277
ENSG00000126001,CEP250,0.038115147,0.789140656
ENSG00000198707,CEP290,-0.019926287,0.952985433
ENSG00000166004,CEP295,-0.006032377,0.982906832
ENSG00000178404,CEP295NL,0.114254083,0.618623535
ENSG00000135837,CEP350,-0.062594698,0.539800638
ENSG00000106477,CEP41,-0.028752686,0.924746873
ENSG00000164118,CEP44,0.001116654,0.99643623
ENSG00000166037,CEP57,0.022432301,0.920465503
ENSG00000183137,CEP57L1,0.077623972,0.673517139
ENSG00000182923,CEP63,-0.04320558,0.662482622
ENSG00000011523,CEP68,0.022754598,0.862848699
ENSG00000114107,CEP70,-0.036452132,0.886926374
ENSG00000112877,CEP72,0.129212317,0.264957611
ENSG00000101624,CEP76,-0.048801533,0.823468369
ENSG00000148019,CEP78,-0.012774804,0.959927838
ENSG00000173588,CEP83,-0.073589513,0.570744661
ENSG00000130695,CEP85,-0.000410087,0.997899927
ENSG00000111860,CEP85L,-0.077645382,0.565449234
ENSG00000121289,CEP89,-0.046912612,0.804630312
ENSG00000258890,CEP95,0.102119232,0.455752526
ENSG00000182504,CEP97,-0.046475069,0.779594441
ENSG00000134255,CEPT1,-0.066416464,0.748177796
ENSG00000167123,CERCAM,0.009374837,0.992290079
ENSG00000100422,CERK,0.015316044,0.93866448
ENSG00000188452,CERKL,-0.052736097,0.924772208
ENSG00000223802,CERS1,-0.129895297,0.58840056
ENSG00000143418,CERS2,-0.082776345,0.709390638
ENSG00000090661,CERS4,0.000449699,0.997899927
ENSG00000139624,CERS5,0.121908649,0.116955489
ENSG00000172292,CERS6,-0.044706264,0.930753159
ENSG00000172831,CES2,-0.032631265,0.885150715
ENSG00000172828,CES3,0.219568582,0.124718425
ENSG00000172824,CES4A,0.199090005,0.15279842
ENSG00000147400,CETN2,-0.036848403,0.901937064
ENSG00000153140,CETN3,-0.015400404,0.972102157
ENSG00000163885,CFAP100,-0.048322274,0.910333515
ENSG00000160401,CFAP157,0.054410553,0.905733351
ENSG00000156206,CFAP161,0.051963033,0.905733351
ENSG00000070761,CFAP20,-0.040062085,0.931927062
ENSG00000163075,CFAP221,0.071467062,0.678384837
ENSG00000159079,CFAP298,0.048994639,0.740772769
ENSG00000163001,CFAP36,0.014841096,0.963491963
ENSG00000197748,CFAP43,0.037096319,0.922990698
ENSG00000206530,CFAP44,0.043263995,0.814378606
ENSG00000171811,CFAP46,-0.041762089,0.901937064
ENSG00000166596,CFAP52,0.067750899,0.811599731
ENSG00000172361,CFAP53,0.045205344,0.936052334
ENSG00000188596,CFAP54,0.15955896,0.323984289
ENSG00000243710,CFAP57,-0.039562397,0.927794929
ENSG00000120051,CFAP58,-0.029257563,0.963785857
ENSG00000089101,CFAP61,0.01699644,0.972267147
ENSG00000105792,CFAP69,0.054728712,0.877018754
ENSG00000156042,CFAP70,-0.019017517,0.960377303
ENSG00000186710,CFAP73,-0.037891867,0.957085902
ENSG00000142609,CFAP74,0.04738321,0.869089611
ENSG00000164323,CFAP97,-0.087343188,0.558815549
ENSG00000206113,CFAP99,0.033287897,0.963491963
ENSG00000243649,CFB,0.241704057,0.4525167
ENSG00000197766,CFD,0.074554809,0.857649645
ENSG00000153774,CFDP1,-0.021056741,0.910002488
ENSG00000000971,CFH,-0.067667633,0.924746873
ENSG00000205403,CFI,-0.003201303,0.996712921
ENSG00000172757,CFL1,0.037048043,0.84096586
ENSG00000165410,CFL2,-0.109115283,0.671755297
ENSG00000003402,CFLAR,0.046329397,0.913682996
ENSG00000126759,CFP,0.067311985,0.852819295
ENSG00000001626,CFTR,0.059666401,0.876349899
ENSG00000164430,CGAS,0.169437927,0.729752596
ENSG00000163320,CGGBP1,-0.015016892,0.971818191
ENSG00000143375,CGN,-0.009786188,0.982906832
ENSG00000128849,CGNL1,-0.12889944,0.796962298
ENSG00000138028,CGREF1,0.077978695,0.470905892
ENSG00000100532,CGRRF1,-0.078131524,0.671375983
ENSG00000138135,CH25H,0.012380501,0.993403421
ENSG00000128965,CHAC1,0.005143951,0.99396059
ENSG00000143942,CHAC2,-0.086106096,0.83340265
ENSG00000136457,CHAD,-0.140693632,0.678384837
ENSG00000100399,CHADL,-0.017103971,0.978573429
ENSG00000167670,CHAF1A,-0.02909176,0.888719032
ENSG00000159259,CHAF1B,0.157356991,0.259320811
ENSG00000198824,CHAMP1,-0.029441136,0.838131823
ENSG00000172586,CHCHD1,-0.002481978,0.995755191
ENSG00000250479,CHCHD10,0.044201977,0.850661419
ENSG00000106153,CHCHD2,-0.047642166,0.867039132
ENSG00000106554,CHCHD3,0.001943179,0.993403421
ENSG00000163528,CHCHD4,-0.134438728,0.282841233
ENSG00000125611,CHCHD5,0.031259112,0.90120562
ENSG00000159685,CHCHD6,0.051188544,0.747404962
ENSG00000170791,CHCHD7,0.007599921,0.982906832
ENSG00000153922,CHD1,-0.004298312,0.989641638
ENSG00000131778,CHD1L,0.015918234,0.944272173
ENSG00000173575,CHD2,0.046358886,0.701580336
ENSG00000170004,CHD3,0.009000832,0.968696129
ENSG00000111642,CHD4,-0.120326361,0.261606736
ENSG00000116254,CHD5,0.117067945,0.310472199
ENSG00000124177,CHD6,-0.013396219,0.905733351
ENSG00000171316,CHD7,-0.106021761,0.721013828
ENSG00000100888,CHD8,-0.008707127,0.932729223
ENSG00000177200,CHD9,-0.105800888,0.188829472
ENSG00000016391,CHDH,-0.047508979,0.920035386
ENSG00000149554,CHEK1,-0.012775505,0.978414494
ENSG00000085872,CHERP,0.063799042,0.58840056
ENSG00000072609,CHFR,0.075123715,0.584035137
ENSG00000100604,CHGA,0.087175558,0.700085309
ENSG00000089199,CHGB,0.073659928,0.873714781
ENSG00000133048,CHI3L1,0.903100178,0.164398669
ENSG00000204116,CHIC1,-0.071260554,0.885714702
ENSG00000109220,CHIC2,0.09343698,0.507172677
ENSG00000177830,CHID1,0.025541924,0.853474382
ENSG00000133063,CHIT1,-0.012003445,0.982906832
ENSG00000110721,CHKA,-0.005809867,0.985335953
ENSG00000100288,CHKB,0.038940437,0.920035386
ENSG00000134121,CHL1,-0.004971187,0.993469394
ENSG00000188419,CHM,5.06E-05,0.999600671
ENSG00000203668,CHML,-0.105581031,0.678384837
ENSG00000131165,CHMP1A,0.035740871,0.815567152
ENSG00000255112,CHMP1B,0.047595326,0.771887663
ENSG00000130724,CHMP2A,-0.064720463,0.46914353
ENSG00000083937,CHMP2B,-0.09591857,0.700968304
ENSG00000115561,CHMP3,-0.03296494,0.925543438
ENSG00000254505,CHMP4A,0.155552071,0.505380937
ENSG00000101421,CHMP4B,-0.040635129,0.655371978
ENSG00000086065,CHMP5,-0.073882571,0.678500056
ENSG00000176108,CHMP6,0.026806102,0.909346704
ENSG00000147457,CHMP7,-0.00308217,0.989641638
ENSG00000128656,CHN1,0.034263497,0.958017665
ENSG00000106069,CHN2,-0.049070145,0.905733351
ENSG00000110172,CHORDC1,0.105202194,0.707605071
ENSG00000187446,CHP1,-0.020108816,0.949364761
ENSG00000123989,CHPF,0.100237711,0.404511216
ENSG00000033100,CHPF2,0.033893361,0.792734651
ENSG00000111666,CHPT1,-0.05837684,0.797429836
ENSG00000104472,CHRAC1,-0.038275736,0.905733351
